contract,pool,token,address,type,chain,checkpoint,date,quantity
0xad95f3af523d83f00679764dbefb07ddce15d1e1,kBTC/USDG CL100,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,start,2026-02-10,5184.464144
0xad95f3af523d83f00679764dbefb07ddce15d1e1,kBTC/USDG CL100,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,snapshot,2026-03-30,0.26563705
0xad95f3af523d83f00679764dbefb07ddce15d1e1,kBTC/USDG CL100,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,snapshot,2026-03-30,17307.475445
0xad95f3af523d83f00679764dbefb07ddce15d1e1,kBTC/USDG CL100,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,end,2026-08-31,0.07309547
0xad95f3af523d83f00679764dbefb07ddce15d1e1,kBTC/USDG CL100,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,end,2026-08-31,13222.096825
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,start,2026-02-10,3559.161789
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,8.993564280846176
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,snapshot,2026-03-30,11989.266855
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,9.876044643617766
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,end,2026-08-31,14276.984172
0xcc7c17cc1e74016fccd8ef413ca811595f76c67a,USDC/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,6.900917865606843
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,start,2026-02-10,291119.908521
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,start,2026-02-10,453394.351087
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,718514.740213
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,snapshot,2026-03-30,440637.53249
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,436543.486069
0x62c92624b8583156fc9345a7a0ed8a1f6a9ad848,USDT0/USDC CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,end,2026-08-31,437884.138387
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,22.520603038304756
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,start,2026-02-10,6902.72895
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,17.507397886434344
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,snapshot,2026-03-30,5567.649899
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,6.199067328169378
0x67ce303f24b3841698891cece349072856b80a9c,WETH/USDC.e CL100,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,end,2026-08-31,11609.322676
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,start,2026-02-10,21549.082483
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,start,2026-02-10,1812037.559201
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,650472.088469
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,snapshot,2026-03-30,1360733.986015
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,608923.077105
0x31826a86cd62c6fa12a0a8441ec4c8bcfee8a453,USDT0/USDG CL1,USDG,0xe343167631d89b6ffc58b88d6b7fb0228795491d,pool,Ink,end,2026-08-31,565442.654213
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,start,2026-02-10,124090.800707
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,start,2026-02-10,24499.035601
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,102359.311768
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,snapshot,2026-03-30,32010.105301
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,57295.234877
0x317728bcce5d1c2895b71b01eebbb6989ae504ae,USDT0/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,end,2026-08-31,9131.812323
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,start,2026-02-10,727882.330429
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,GHO,0xfc421ad3c883bf9e7c4f42de845c4e4405799e73,pool,Ink,start,2026-02-10,39782.25473493095
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,405436.296036
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,GHO,0xfc421ad3c883bf9e7c4f42de845c4e4405799e73,pool,Ink,snapshot,2026-03-30,966347.1895470101
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,815656.828699
0x68ea2123ce20514127b07378773f617491e290cc,USDT0/GHO CL1,GHO,0xfc421ad3c883bf9e7c4f42de845c4e4405799e73,pool,Ink,end,2026-08-31,262575.31381595775
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,start,2026-02-10,0.08154608
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,start,2026-02-10,0.104925930566027
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,snapshot,2026-03-30,0.08031902
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,snapshot,2026-03-30,0.10615870050991214
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,end,2026-08-31,0.08587012
0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,kBTC/SolvBTC sAMM,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,end,2026-08-31,0.10059237654644956
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,0.007457783872761967
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,start,2026-02-10,0.00499270561920863
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,0.004281597495587164
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,snapshot,2026-03-30,6.385708990662e-06
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,0.004281597495587164
0xf77cc94af0592754054b376ea8e794f82da47e8d,WETH/wrsETH CL100,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,end,2026-08-31,6.385708990662e-06
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,956.5526759282873
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WEETH,0xa3d68b74bf0528fdd07263c60d6488749044914b,pool,Ink,start,2026-02-10,35.84472089576783
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,1022.1547419530604
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WEETH,0xa3d68b74bf0528fdd07263c60d6488749044914b,pool,Ink,snapshot,2026-03-30,5.936279989321014
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,994.2063804089842
0xf9349c5af43d2abc2758e90cfb341722116fac38,WETH/weETH CL1,WEETH,0xa3d68b74bf0528fdd07263c60d6488749044914b,pool,Ink,end,2026-08-31,0.026471225252039834
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,start,2026-02-10,0.00906881
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,start,2026-02-10,0.7709750451528189
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,snapshot,2026-03-30,0.00872389
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,snapshot,2026-03-30,0.7712579736215504
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,end,2026-08-31,0.00872178
0x3170b9355f1057f457fedf4c8074946659dc92d2,kBTC/SolvBTC CL1,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,end,2026-08-31,0.7713995118772712
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,5e-18
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,start,2026-02-10,0.001000000000000001
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,0.000870221636254563
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,snapshot,2026-03-30,0.000184601293068482
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,0.00053854171833128
0xa5f9ac27eaf4ac07afc5ceca3eaaa4581a3a04d6,WETH/wrsETH CL10,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,end,2026-08-31,0.000498006538714818
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,start,2026-02-10,4.92848472
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,start,2026-02-10,7.4698289157007185
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,snapshot,2026-03-30,4.90233221
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,snapshot,2026-03-30,7.496864781196479
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,KBTC,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,pool,Ink,end,2026-08-31,0.00030462
0x267ca3371985f369b6b7c20298acd1eec7351741,kBTC/SolvBTC CL200,SOLVBTC,0xae4efbc7736f963982aacb17efa37fcbab924cb3,pool,Ink,end,2026-08-31,0.000472265392328602
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,start,2026-02-10,233.50515
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,start,2026-02-10,318.279054
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,snapshot,2026-03-30,49.527978
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,snapshot,2026-03-30,536.721197
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC,0x2d270e6886d130d724215a266106e6832161eaed,pool,Ink,end,2026-08-31,494.635948
0xaec7c5510482c3d260e3f867f2ce915819ef8362,USDC/USDC.e CL1,USDC.E,0xf1815bd50389c46847f0bda824ec8da914045d14,pool,Ink,end,2026-08-31,446.445732
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,0.05143881912809172
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,start,2026-02-10,0.13233327476931353
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,0.3461998073417098
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,snapshot,2026-03-30,0.030917566482147624
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,0.0761088962908358
0x182fb127f9063738ea6b93103eaa29f272160d8d,WETH/wrsETH CL1,WRSETH,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,pool,Ink,end,2026-08-31,0.11542060122613933
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDT0,,pool,Ink,start,2026-02-10,0.0
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDE,,pool,Ink,start,2026-02-10,0.0
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,788.739628
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDE,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,pool,Ink,snapshot,2026-03-30,1016.619435102879
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,0.432108
0x1f7d7661b3f6b6dba7859e652ae6a124ee193123,USDT0/USDe CL1,USDE,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,pool,Ink,end,2026-08-31,0.3909348829853626
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,USDT0,,pool,Ink,start,2026-02-10,0.0
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,SUSDE,,pool,Ink,start,2026-02-10,0.0
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,724.340953
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,SUSDE,0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2,pool,Ink,snapshot,2026-03-30,340.44106317942027
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,0.238422
0x426ef1cd3170a7cc6b88316fae195f8682e9001c,USDT0/sUSDe CL10,SUSDE,0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2,pool,Ink,end,2026-08-31,0.16381142775989943
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,USDT0,,pool,Ink,start,2026-02-10,0.0
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,SYRUPUSDT,,pool,Ink,start,2026-02-10,0.0
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,snapshot,2026-03-30,605.174105
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,SYRUPUSDT,0x8a76fe7fa6da27f85a626c5c53730b38d13603d7,pool,Ink,snapshot,2026-03-30,533.585312
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,USDT0,0x0200c29006150606b650577bbe7b6248f58470c1,pool,Ink,end,2026-08-31,247841.444154
0xa63ccedaa12469be90cba403176c7d134a23088d,USDT0/syrupUSDT CL10,SYRUPUSDT,0x8a76fe7fa6da27f85a626c5c53730b38d13603d7,pool,Ink,end,2026-08-31,524.966842
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,SUSDE,,pool,Ink,start,2026-02-10,0.0
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,USDE,,pool,Ink,start,2026-02-10,0.0
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,SUSDE,0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2,pool,Ink,snapshot,2026-03-30,0.30270650984472225
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,USDE,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,pool,Ink,snapshot,2026-03-30,25.161513239224934
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,SUSDE,0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2,pool,Ink,end,2026-08-31,0.05590749070555235
0xc86dcd80d8a4d901b810637a3699b7eeade93914,sUSDe/USDe CL10,USDE,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,pool,Ink,end,2026-08-31,25.468005500255636
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,EZETH,0x2416092f143378750bb29b79ed961ab195cceea5,pool,Ink,start,2026-02-10,0.00152381122522499
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,start,2026-02-10,0.1758324973187377
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,EZETH,0x2416092f143378750bb29b79ed961ab195cceea5,pool,Ink,snapshot,2026-03-30,0.001522620133972719
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,snapshot,2026-03-30,0.003167794408168972
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,EZETH,0x2416092f143378750bb29b79ed961ab195cceea5,pool,Ink,end,2026-08-31,0.001522620133972719
0x72feffe6e649c2bcb6f9835fe99eb041efcdb4b1,ezETH/WETH CL1,WETH,0x4200000000000000000000000000000000000006,pool,Ink,end,2026-08-31,0.003167794408168972
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,start,2026-02-10,19.65117281394509
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,start,2026-02-10,7741.448035
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,snapshot,2026-03-30,15.648807306949392
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,snapshot,2026-03-30,12899.943148
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,end,2026-08-31,6.170271466106808
0x5441c4c5cc00d33bd9409f742d511ee01db1667b,WETH/USDC.e CL100,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,end,2026-08-31,16678.620927
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WBTC,0x0555e30da8f98308edb960aa94c0db47230d2b9c,pool,Soneium,start,2026-02-10,0.08263325
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,start,2026-02-10,13.84275267864546
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WBTC,0x0555e30da8f98308edb960aa94c0db47230d2b9c,pool,Soneium,snapshot,2026-03-30,0.23358289
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,snapshot,2026-03-30,8.045156955811953
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WBTC,0x0555e30da8f98308edb960aa94c0db47230d2b9c,pool,Soneium,end,2026-08-31,0.26650856
0xc6b8e3559feb231d7769c12872ffbe95c3e20ff7,WBTC/WETH CL50,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,end,2026-08-31,6.122132876352072
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,start,2026-02-10,7733.719447
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,start,2026-02-10,8312.752069
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,snapshot,2026-03-30,16841.781254
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,snapshot,2026-03-30,4696.818965
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,end,2026-08-31,5711.254678
0x0030f9872caac56c1e81f699f58991718d6bee04,USDT0/USDC.e CL1,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,end,2026-08-31,7221.443345
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,start,2026-02-10,11713.882964
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,start,2026-02-10,14.463745574607874
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,snapshot,2026-03-30,12855.670282
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,snapshot,2026-03-30,13.784134986618911
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,USDT0,0x102d758f688a4c1c5a80b116bd945d4455460282,pool,Soneium,end,2026-08-31,10540.132669
0x378fbadc44055075cc190091a9e890badf848a52,USDT0/WETH CL100,WETH,0x4200000000000000000000000000000000000006,pool,Soneium,end,2026-08-31,3.3727439456462474
0x3844fdd68fd40319f977e9d8f15e7f5d61131ec2,USDT/USDC.e CL1,USDT,0x3a337a6ada9d885b6ad95ec48f9b75f197b5ae35,pool,Soneium,start,2026-02-10,8232.429469
0x3844fdd68fd40319f977e9d8f15e7f5d61131ec2,USDT/USDC.e CL1,USDC.E,0xba9986d2381edf1da03b0b9c1f8b00dc4aacc369,pool,Soneium,start,2026-02-10,5846.802538
0x3844fdd68fd40319f977e9d8f15e7f5d61131ec2,USDT/USDC.e CL1,USDT,0x3a337a6ada9d885b6ad95ec48f9b75f197b5ae35,pool,Soneium,snapshot,2026-03-30,8945.119321
